USER_ID,SUBSCRIPTION_ID,NEW_PAID_SUBSCRIPTION_DATE,TRIAL_DURATION_DAYS,SUBSCRIPTION_TIER,SUBSCRIPTION_SOURCE,SUBSCRIPTION_PROVIDER,SUBSCRIPTION_AFFILIATE,AGE,GENDER_IDENTITY,COUNTRY,REGION_TYPE_LEVEL_1,REGION_TYPE_LEVEL_2,CLASS_FORMAT_PREFERENCE,CLASS_INTENSITY_PREFERENCE,CLASS_PER_WEEK_GOAL,DANCE_LEVEL_PREFERENCE,FITNESS_GOAL_PREFERENCE,MOTIVATING_FACTORS,MUSIC_PREFERENCE,APP_VERSION,DEVICE_OPERATING_SYSTEM,DEVICE_MANUFACTURER,DEVICE_BRAND,DEVICE_MODEL,APP_INSTALL_TO_PAID_SUBSCRIPTION_DAYS,NO_VIDEO_STARTED_30D,NO_VIDEO_WATCHED_30D,AVG_VIDEO_WATCHED_PERCENTAGE_30D,AVG_VIDEO_LENGTH_MIN_30D,PAID_SUBSCRIPTION_DURATION_DAYS,PAID_SUBSCRIPTION_CHURN_30D
4269682,73d85fca-58c2-4747-923f-eaa66dc392be,2025-11-10,7,Annual,Web,App to Web,,45-54,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Low""
]",2,Beginner,lose weight and tone,,"[
  ""Caribbean Rhythms"",
  ""Hip Hop"",
  ""House"",
  ""Pop""
]",2,iOS,Apple,Apple,"Iphone11,8",7,0,0,0,0,13,1
4269549,21ca09c3-bed8-4225-95f4-b23b16ddb4be,2025-11-10,7,Annual,Web,Stripe,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",5,Advanced,lose weight and tone,,"[
  ""Hip Hop"",
  ""House"",
  ""Pop"",
  ""Reggaeton""
]",2,iOS,Apple,Apple,"Iphone16,2",7,0,0,0,0,13,1
4274474,2dad11ff-48d2-4f9d-b538-82e23b7eed3b,2025-11-13,7,Annual,Web,App to Web,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium"",
  ""High""
]",4,Intermediate,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Cumbia"",
  ""Disco"",
  ""Hip Hop"",
  ""House"",
  ""Pop"",
  ""Reggaeton"",
  ""Techno""
]",2,iOS,Apple,Apple,"Iphone15,3",7,0,0,0,0,10,1
4276997,661efb36-aa83-41ab-a295-ba887d85bc44,2025-11-14,7,Annual,Web,App to Web,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Beginner,lose weight and tone,,"[
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Cumbia"",
  ""Electronic"",
  ""Hip Hop"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa"",
  ""World Rhythms""
]",6,iOS,Apple,Apple,"Iphone17,1",8,2,2,0.82945,40.5,9,1
4277928,576d4eeb-b594-4e82-8b2b-6fd57b9613e5,2025-11-08,0,Monthly,App,Apple,,45-54,female,Canada,"Canada, Great Britain & United States",North America,,"[
  ""Low""
]",2,Beginner,lose weight and tone,,"[
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Chill Out"",
  ""Pop"",
  ""Reggaeton"",
  ""World Rhythms""
]",2,iOS,Apple,Apple,"Ipad11,6",0,9,9,0.8864333333,24.614814815,15,1
4278672,0e4609a9-db13-471e-ba8f-4e5c5fd6fc4a,2025-11-08,0,Monthly,Web,Stripe,,35-44,female,Australia,Rest of the World,APAC (excl. India),,"[
  ""Medium""
]",3,Intermediate,lose weight and tone,,"[
  ""Pop"",
  ""Reggaeton"",
  ""Salsa""
]",2,iOS,Apple,Apple,"Iphone17,1",0,26,5,0.51542,30.280107527,15,1
4220602,dd8c903a-1b26-493d-8d84-b2a9157bc4fb,2025-11-16,7,Annual,Web,Stripe,,55-64,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Low""
]",3,Beginner,lose weight and tone,,"[
  ""Hip Hop"",
  ""Pop""
]",2,iOS,Apple,Apple,"Iphone17,2",43,0,0,0,0,7,1
3668509,81def555-e26d-4e36-bbfb-6b78638161c8,2025-11-16,7,Annual,Web,Stripe,,65+,female,Canada,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",1,Intermediate,Have some fun,,"[
  ""Cumbia"",
  ""Merengue"",
  ""Pop"",
  ""Salsa""
]",2,iOS,Apple,Apple,"Ipad15,7",7,1,1,1,31.433333333,7,1
4288606,212609fe-1753-43c1-b4b4-c6505a3721fd,2025-11-14,0,Monthly,Web,App to Web,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""High""
]",3,Intermediate,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Electronic"",
  ""Pop"",
  ""Reggaeton"",
  ""Techno"",
  ""World Rhythms""
]",6,iOS,Apple,Apple,"Iphone15,4",0,5,3,0.9948666667,32.060416667,9,1
4196679,cacf2ce7-c84e-4a7e-90e7-d361b405c2f9,2025-11-11,7,Annual,App,Google,,35-44,female,Canada,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Intermediate,lose weight and tone,,"[
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Hip Hop"",
  ""Pop"",
  ""Salsa""
]",3.13.1,Android,Samsung,Samsung,Sm-S921w,7,5,5,0.9998,31.64,12,1
4280339,43f133db-58a9-4654-ab81-19d0d4b000c9,2025-11-16,7,Annual,Web,Stripe,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Low""
]",3,Beginner,Have some fun,,"[
  ""Chill Out"",
  ""Hip Hop"",
  ""Pop"",
  ""Salsa""
]",3.13.1,Android,Motorola,Motorola,Moto G Power - 2025,7,0,0,0,0,7,1
4273514,0bbfcc5c-edeb-4553-a54e-e4db18c1facd,2025-11-19,0,Annual,App,Google,,25-34,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Low""
]",5,Beginner,lose weight and tone,,"[
  ""Brazilian Rhythms"",
  ""Disco"",
  ""Hip Hop"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa""
]",3.14.0,Android,Samsung,Samsung,Sm-S721u,14,7,3,0.9232666667,42.285,4,1
4302951,02e947fc-e218-43d8-b506-1c42d41d48f9,2025-11-22,0,Monthly,App,Apple,,25-34,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Low""
]",3,Beginner,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Cumbia"",
  ""Hip Hop"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa""
]",6,iOS,Apple,Apple,"Iphone15,4",0,1,1,0.994,13.916666667,1,1
4289448,1f8b9d38-52a0-4d11-891e-00697418ed34,2025-11-21,7,Annual,Web,App to Web,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium"",
  ""High""
]",3,Intermediate,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Chill Out"",
  ""Cumbia"",
  ""Hip Hop"",
  ""Merengue"",
  ""Reggaeton"",
  ""Salsa"",
  ""World Rhythms""
]",2,iOS,Apple,Apple,"Iphone18,1",7,0,0,0,0,2,1
4087401,f83cf718-e7a1-4cfe-9bad-7c162f0e8145,2025-11-16,0,Monthly,App,Apple,,,,United Kingdom,"Canada, Great Britain & United States",Europe,,"[
  ""High""
]",3,Intermediate,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Afrobeats"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Broadway"",
  ""Caribbean Rhythms"",
  ""Country"",
  ""Cumbia"",
  ""Disco"",
  ""Funk"",
  ""Hip Hop"",
  ""Merengue"",
  ""Pop"",
  ""R&B"",
  ""Reggae"",
  ""Reggaeton"",
  ""Salsa"",
  ""World Rhythms""
]",2,iOS,Apple,Apple,"Iphone14,3",118,4,1,0.9995,31.75,7,1
4300147,45f72eae-e14b-4ec1-ba71-1dea32efdb40,2025-11-20,0,Monthly,Web,App to Web,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Intermediate,,,"[
  ""Bachata"",
  ""Merengue"",
  ""Salsa""
]",6,iOS,Apple,Apple,"Iphone18,1",0,4,1,1,22.023333333,3,1
4230661,ed3b2cb9-6144-42a1-9a3e-cb2e86c65227,2025-11-12,7,Annual,Web,Stripe,Rejoin,25-34,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Low"",
  ""Medium""
]",3,Intermediate,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Caribbean Rhythms"",
  ""Chill Out"",
  ""Cumbia"",
  ""Electronic"",
  ""Hip Hop"",
  ""House"",
  ""Pop"",
  ""Reggaeton"",
  ""Techno""
]",3,iOS,Apple,Apple,"Iphone15,2",27,0,0,0,0,11,1
3981107,eda95460-fa79-41b1-accf-b8bbaa6b0aae,2025-11-20,7,Annual,Web,App to Web,,25-34,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium"",
  ""Low""
]",4,Intermediate,lose weight and tone,,"[
  ""Cumbia"",
  ""Merengue"",
  ""Reggaeton"",
  ""Salsa""
]",2,iOS,Apple,Apple,"Iphone13,3",,0,0,0,0,3,1
4280034,47e7e57b-c0a1-40ad-8d7e-512f1e726074,2025-11-09,0,Monthly,Web,Stripe,,25-34,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",5,Beginner,lose weight and tone,,"[
  ""Bachata"",
  ""Hip Hop"",
  ""Merengue"",
  ""Reggaeton"",
  ""Salsa""
]",6,iOS,Apple,Apple,"Iphone15,2",0,3,1,1,22.866666667,14,1
4279949,63efa2ee-8b72-4800-95aa-a808c90c7c0d,2025-11-16,7,Annual,Web,Stripe,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Low""
]",3,Intermediate,lose weight and tone,,"[
  ""Cumbia"",
  ""Hip Hop"",
  ""Pop"",
  ""Reggaeton""
]",2,iOS,Apple,Apple,"Iphone15,2",7,0,0,0,0,7,1
4283224,60f22103-80a1-47d2-aa19-954d7ed418b4,2025-11-18,7,Annual,Web,Stripe,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Beginner,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Chill Out"",
  ""Cumbia"",
  ""Disco"",
  ""Electronic"",
  ""Hip Hop"",
  ""House"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa"",
  ""Techno"",
  ""World Rhythms""
]",2,iOS,Apple,Apple,"Iphone14,7",7,1,0,0,30,5,1
4292683,7c29cb05-f4f7-4534-966b-01d17d33ca5f,2025-11-16,0,Monthly,App,Google,,45-54,female,Brazil,Rest of the World,LATAM,,"[
  ""High""
]",5,Intermediate,lose weight and tone,,"[
  ""Caribbean Rhythms"",
  ""Disco"",
  ""Electronic"",
  ""Hip Hop"",
  ""House"",
  ""Reggaeton"",
  ""Techno""
]",3.13.1,Android,Xiaomi,Redmi,2312dra50g,0,1,1,1,13.916666667,7,1
4268439,c7192adc-2b5e-4905-aa6a-d619ed9ad314,2025-11-09,7,Annual,Web,Stripe,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Beginner,lose weight and tone,,"[
  ""Disco"",
  ""Hip Hop"",
  ""Pop""
]",3.14.0,Android,Google,Google,Pixel 8a,-9,0,0,0,0,14,1
4299088,0e720deb-84d7-4ff2-8400-99d2ace97e0c,2025-11-20,0,Monthly,App,Google,,45-54,female,France,Rest of the World,Europe,,"[
  ""Medium""
]",,Intermediate,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Cumbia"",
  ""Merengue"",
  ""Reggaeton"",
  ""Salsa""
]",,Android,,,,,3,2,0.99835,19.93,3,1
4269365,453facea-756b-4d17-8c69-17d0d6d28d89,2025-11-10,1,Monthly,App,Apple,,35-44,female,United Kingdom,"Canada, Great Britain & United States",Europe,,"[
  ""Medium""
]",3,Intermediate,lose weight and tone,,"[
  ""Disco"",
  ""Pop"",
  ""Salsa""
]",2,iOS,Apple,Apple,"Iphone14,2",7,3,3,0.9945333333,16.05,13,1
4283609,4b2a6cce-af86-4b9e-95d9-5ee8c45f4415,2025-11-18,7,Annual,Web,Stripe,Strand,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Intermediate,Start my fitness journey,,,2,iOS,Apple,Apple,"Iphone12,5",,0,0,0,0,5,1
4279335,0bc0fd33-73a3-41e3-b0b0-8e1ef28ae952,2025-11-16,7,Annual,Web,Stripe,,55-64,female,United Kingdom,"Canada, Great Britain & United States",Europe,,"[
  ""Medium""
]",3,Intermediate,reduce stress,,"[
  ""Disco"",
  ""Pop""
]",,Android,,,,,0,0,0,0,7,1
4262658,1c9daad1-166f-4893-bf1b-6a08e00c6f99,2025-11-15,0,Monthly,App,Google,,35-44,female,Brazil,Rest of the World,LATAM,,"[
  ""Medium""
]",,Intermediate,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa""
]",3.14.0,Android,Samsung,Samsung,Sm-A546e,17,2,2,1,39.641666667,8,1
4287483,7f802d25-6613-4c4d-a378-438270339b24,2025-11-13,0,Monthly,Web,App to Web,,25-34,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Beginner,lose weight and tone,,"[
  ""Disco"",
  ""Hip Hop"",
  ""Pop"",
  ""Salsa"",
  ""Techno""
]",2,iOS,Apple,Apple,"Iphone15,2",0,0,0,0,0,10,1
4223906,b084e136-78cc-4b38-b003-d71a1e8026c1,2025-11-19,0,Monthly,App,Apple,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",4,Intermediate,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Chill Out"",
  ""Cumbia"",
  ""Disco"",
  ""Electronic"",
  ""Hip Hop"",
  ""House"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa"",
  ""Techno"",
  ""World Rhythms""
]",2,iOS,Apple,Apple,"Iphone15,3",44,7,3,0.7838666667,39.108333333,4,1
3604940,e68c3e6b-81da-4901-b019-03a49a9bbd29,2025-11-15,7,Annual,App,Google,,,,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium"",
  ""Low""
]",2,Beginner,lose weight and tone,,"[
  ""Bachata"",
  ""Hip Hop"",
  ""Merengue"",
  ""Pop"",
  ""R&B"",
  ""Salsa""
]",3.14.0,Android,Samsung,Samsung,Sm-S911u,305,7,3,0.9997,17.551666667,8,1
4268656,a3d85573-34a8-4348-b388-f20aa9d6dbde,2025-11-09,7,Annual,Web,Stripe,,45-54,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Beginner,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Cumbia"",
  ""Hip Hop"",
  ""Merengue"",
  ""Reggaeton"",
  ""Salsa"",
  ""World Rhythms""
]",6,iOS,Apple,Apple,"Iphone15,4",6,9,9,0.6664,15.675925926,14,1
4293914,9187ae06-1f64-4543-bd36-71e98ea0987c,2025-11-17,0,Monthly,App,Apple,,45-54,female,Finland,Rest of the World,Europe,,"[
  ""Medium""
]",2,Intermediate,Start my fitness journey,,"[
  ""Disco""
]",2,iOS,Apple,Apple,"Ipad8,7",0,4,2,0.979,22.725,6,1
4293602,7c250cc2-ed5a-421f-a9bc-d135e2f0377a,2025-11-17,0,Monthly,Web,App to Web,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium"",
  ""Low""
]",4,Beginner,reduce stress,,"[
  ""Bachata"",
  ""Hip Hop"",
  ""Pop"",
  ""Reggaeton"",
  ""Techno""
]",6,iOS,Apple,Apple,"Iphone16,2",0,3,2,0.5643,16.066666667,6,1
4074446,ba627be3-a554-48b7-b55a-6009aabd1ac3,2025-11-15,7,Annual,App,Google,,,,Singapore,Rest of the World,APAC (excl. India),,"[
  ""High""
]",,Intermediate,lose weight and tone,,"[
  ""Bhangra"",
  ""Bollywood"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Disco"",
  ""Electronic"",
  ""Hip Hop"",
  ""Rock"",
  ""Salsa""
]",3.13.1,Android,Samsung,Samsung,Sm-S916b,124,3,3,0.5653333333,44.322222222,8,1
4281581,0434a980-328c-45d9-8781-f54e2ed43c48,2025-11-17,7,Annual,Web,Stripe,,35-44,female,France,Rest of the World,Europe,,"[
  ""High""
]",1,Advanced,Have some fun,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Cumbia"",
  ""Disco"",
  ""Merengue"",
  ""Reggaeton"",
  ""Salsa""
]",3.14.0,Android,Samsung,Samsung,Sm-G988n,6,1,1,0.9993,47.9,6,1
4267889,e2837eb6-877d-45cb-a2a7-7d231b092f87,2025-11-09,7,Annual,App,Apple,,55-64,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Beginner,lose weight and tone,,"[
  ""Hip Hop"",
  ""House"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa""
]",2,iOS,Apple,Apple,"Iphone16,1",22,0,0,0,0,2,1
4301178,0a3b58f7-1dc6-4754-b80e-2d0bc0a103c8,2025-11-21,0,Monthly,App,Google,,45-54,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",2,Beginner,lose weight and tone,,"[
  ""Chill Out"",
  ""Disco"",
  ""House""
]",3.14.0,Android,Samsung,Samsung,Sm-S926u,0,0,0,0,0,2,1
4293157,4047d4ef-1bdb-48d9-9430-d76ca38357dc,2025-11-17,0,Monthly,Web,Stripe,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""High""
]",4,Beginner,Start my fitness journey,,"[
  ""Cumbia"",
  ""Electronic"",
  ""Hip Hop"",
  ""House"",
  ""Pop"",
  ""Reggaeton"",
  ""Techno""
]",2,iOS,Apple,Apple,"Iphone18,2",0,2,0,0,11.4,6,1
3557178,820eeb98-ba2e-451b-b233-2f715efef589,2025-11-19,0,Monthly,Web,Stripe,,,,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",4,Advanced,lose weight and tone,,"[
  ""Country"",
  ""Hip Hop"",
  ""Pop"",
  ""Rock"",
  ""Salsa""
]",2,iOS,Apple,Apple,"Iphone15,3",318,2,2,0.24335,17.5,4,1
4301114,71b30053-2f1e-4ab9-9509-4ff3d190de07,2025-11-21,0,Monthly,Web,App to Web,,25-34,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Low""
]",3,Beginner,lose weight and tone,,"[
  ""Hip Hop"",
  ""Pop""
]",6,iOS,Apple,Apple,"Iphone17,2",0,0,0,0,0,2,1
4286715,118b20b3-98d8-4a23-aa2e-725581fd5fee,2025-11-20,7,Annual,Web,Stripe,,25-34,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",5,Beginner,lose weight and tone,,"[
  ""Bachata"",
  ""Chill Out"",
  ""Disco"",
  ""Hip Hop"",
  ""House"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa""
]",2,iOS,Apple,Apple,"Iphone14,5",7,0,0,0,0,3,1
4281300,64abc5d7-67ef-43b4-b632-5a5f4e549b9d,2025-11-21,0,Monthly,App,Google,,25-34,female,Poland,Rest of the World,Europe,,"[
  ""Medium""
]",3,Intermediate,lose weight and tone,,"[
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Chill Out"",
  ""Cumbia"",
  ""Disco"",
  ""Hip Hop"",
  ""Merengue"",
  ""Pop"",
  ""Salsa"",
  ""Techno""
]",3.14.0,Android,Xiaomi,Redmi,23124ra7eo,0,0,0,0,0,2,1
4286019,1d011bb4-d272-4e98-ada3-267a6b0a295f,2025-11-19,7,Annual,Web,App to Web,,65+,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Beginner,,,"[
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa""
]",2,iOS,Apple,Apple,"Iphone17,3",7,0,0,0,0,4,1
4278792,378dd75e-3f57-4b87-9da2-67d127127a56,2025-11-17,7,Annual,Web,App to Web,,25-34,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""High""
]",,Intermediate,reduce stress,,"[
  ""Bachata"",
  ""Hip Hop"",
  ""Pop"",
  ""Techno""
]",2,iOS,Apple,Apple,"Iphone15,2",7,0,0,0,0,6,1
4278983,f152a732-ccd4-4d2b-a95a-9e6d7fc0b80a,2025-11-08,0,Monthly,App,Apple,,55-64,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Low""
]",5,Beginner,Start my fitness journey,,"[
  ""Bachata"",
  ""Caribbean Rhythms"",
  ""Cumbia"",
  ""Disco"",
  ""Hip Hop"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa""
]",2,iOS,Apple,Apple,"Iphone14,5",0,6,5,0.59976,17.55,15,1
4278837,6329b5ff-4846-4ce7-92f7-b035f2a07d54,2025-11-08,0,Monthly,Web,Stripe,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",5,Beginner,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Hip Hop"",
  ""House"",
  ""Reggaeton""
]",2,iOS,Apple,Apple,"Iphone12,1",0,0,0,0,0,15,1
856271,68799541-e072-4357-ade1-821a668576ce,2025-11-18,7,Annual,Web,Stripe,,65+,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""High""
]",,Advanced,lose weight and tone,,"[
  ""Bachata"",
  ""Cumbia"",
  ""Merengue"",
  ""Reggaeton"",
  ""Salsa""
]",3.13.1,Android,Samsung,Samsung,Sm-S911u,9,0,0,0,0,5,1
4282350,e620879e-8399-43eb-b92a-0bac4190ebfe,2025-11-10,0,Monthly,Web,App to Web,,25-34,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Beginner,lose weight and tone,,"[
  ""Pop""
]",2,iOS,Apple,Apple,"Iphone15,3",0,0,0,0,0,13,1
3325453,b44ee357-17de-49b2-8523-c6bc05f5e4e1,2025-11-08,0,Monthly,App,Apple,,,,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",4,Beginner,Start my fitness journey,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Bellydance"",
  ""Bollywood"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Chill Out"",
  ""Country"",
  ""Cumbia"",
  ""Hip Hop"",
  ""K-Pop"",
  ""Merengue"",
  ""Pop"",
  ""Reggae"",
  ""Reggaeton""
]",2,iOS,Apple,Apple,"Iphone16,2",398,0,0,0,0,15,1
2890075,5f1d5a72-7e7f-4d94-8281-3fd32b1e8f9d,2025-11-10,0,Monthly,App,Apple,,,,United States of America,"Canada, Great Britain & United States",North America,In Person Classes,"[
  ""High""
]",,Intermediate,,"[
  ""Following instructors"",
  ""Finding local classes I love"",
  ""Tracking heart rate & calories with my watch""
]","[
  ""Bachata"",
  ""Cumbia"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa""
]",2,iOS,Apple,Apple,"Iphone14,7",624,20,10,0.88994,27.975555556,13,1
4287274,18e52c85-23e9-4f11-ba74-0af756665556,2025-11-13,0,Monthly,Web,Stripe,,45-54,female,United Kingdom,"Canada, Great Britain & United States",Europe,,"[
  ""Medium""
]",3,Beginner,lose weight and tone,,"[
  ""Disco"",
  ""Hip Hop"",
  ""Pop""
]",2,iOS,Apple,Apple,"Iphone14,5",0,2,2,0.99915,22.475,10,1
4274038,1b5c2bcf-c051-4131-b4aa-55e86fe556c1,2025-11-12,7,Annual,Web,App to Web,,25-34,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Beginner,Start my fitness journey,,"[
  ""Disco"",
  ""Hip Hop"",
  ""Pop""
]",2,iOS,Apple,Apple,"Iphone14,7",7,1,1,0.9995,34.466666667,11,1
4280383,6bfc01e0-9863-4302-af94-2999617fdaf6,2025-11-09,0,Monthly,Web,Stripe,,25-34,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium"",
  ""High""
]",2,Advanced,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Cumbia"",
  ""Disco"",
  ""Hip Hop"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa""
]",2,iOS,Apple,Apple,"Iphone17,3",-1,2,2,0.7058,29.358333333,14,1
4273765,08b83975-6f8a-4f48-8fa3-11c65d171ca0,2025-11-12,7,Annual,Web,Stripe,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",4,Intermediate,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Chill Out"",
  ""Cumbia"",
  ""Disco"",
  ""Electronic"",
  ""Hip Hop"",
  ""House"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa"",
  ""Techno"",
  ""World Rhythms""
]",2,iOS,Apple,Apple,"Iphone17,1",7,0,1,1,30,11,1
4275487,fc9d14c2-d362-4649-9c13-3591fd956f07,2025-11-13,7,Annual,Web,Stripe,,,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Low""
]",,,,,"[
  ""Hip Hop""
]",3.14.0,Android,Samsung,Samsung,Sm-S928u,7,7,4,0.654775,38.340909091,10,1
4268256,a363d4c0-4f56-417d-b533-de8b6fc35ebe,2025-11-09,7,Annual,Web,Stripe,,45-54,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Intermediate,lose weight and tone,,"[
  ""Bachata"",
  ""Cumbia"",
  ""Disco"",
  ""Hip Hop"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa"",
  ""Techno""
]",,Mac OS X,,,,,0,0,0,0,14,1
4281983,f0039cc0-41dc-4a3f-91e5-41e237fdd075,2025-11-10,0,Monthly,App,Google,,25-34,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",4,Beginner,lose weight and tone,,,3.13.1,Android,Samsung,Samsung,Sm-S918u,0,3,3,0.6657,15.683333333,13,1
1536373,84d8ce0c-0dfb-4729-8409-03183253889e,2025-11-21,0,Monthly,App,Apple,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",4,Advanced,lose weight and tone,,"[
  ""Cumbia"",
  ""Disco"",
  ""Hip Hop"",
  ""Merengue"",
  ""Pop"",
  ""Salsa"",
  ""Techno"",
  ""World Rhythms""
]",6,iOS,Apple,Apple,"Iphone16,2",0,0,0,0,0,2,1
